filename,duration,flag,transcription
sama_nbl_18h19may2024_0027.wav,8.5,N,kanti nabasebenzi babo babeke ilihlo elibukhali ubujamo uthi angeke bazibekezelele izenzo zomguruguru nezobulelesi
sama_nbl_18h19may2024_0028.wav,10.4,N,ihlanganisela yamaphiko wezokuvikela i [net joint city] ithi kuneentetjhi ezingaba ziingozi nakuvowudwako ezitjhejileko
sama_nbl_18h19may2024_0029.wav,14,N,ithi kuneentetjhi ezingaba yingozi ezitjhejileko
sama_nbl_18h19may2024_0030.wav,5.9,N,uyikosi nomsindisi ujesu namhlanjesi ngikubona owlek emehlweni sakhuluma mbuzi umoyami lo 
sama_nbl_18h19may2024_0032.wav,5.6,N,angikhambi ngedwa njesithembisa kiliveke inyanga ephelileko
sama_nbl_18h19may2024_0033.wav,10,N,eshlokweni sethu sasgade sisphethe esithi kunezinto esikweni lethu ezibonakala zingasese sendabukweni
sama_nbl_18h19may2024_0034.wav,5.1,N,awa angazi ukuthi zokzala nkomoni u[one] ungomgqibelo
sama_nbl_18h19may2024_0035.wav,7.8,N,sizabona lapho ukuthi zikhiphani awa kunzima ke lapho ke ah I [sundowns] izibuthelele isikhathi sisesekhona awa
sama_nbl_18h19may2024_0036.wav,6.7,N,ihlezi kamnandi ikinga abayikho emudolspriut ngumaka bongani ngithi anginilotjhise [lady b] nombuzana
sama_nbl_18h19may2024_0037.wav,6.7,N,i[western] iza ngemuva ngelize eh midlalo ke engicabanga iqalwe khulu kodwana ekuthi ngisiphi isiqhema
sama_nbl_18h19may2024_0038.wav,5.9,N,ihlanganisela yamaphiko wezokuvikela i [national joint operational and inteligent structure] 
sama_nbl_18h19may2024_0039.wav,9.5,N,ekhethweni lano nyaka esifundeni se [eastern cape] isimemezelwesi ngaso kubingwe ukuqinisekisa ukuthi amavowudu amanengi atjhinga kiyo i [good party]
sama_nbl_18h19may2024_0040.wav,9.8,N,[that a provincial fraction] amanye amalungu womphakathi elokitjhini i ekageng hlanu kwe [portchestroom] e [north west] athi
sama_nbl_18h19may2024_0041.wav,9,N,bathi musa somboni watjelwa ngubani ukuthi ingwe iyabanjwa ngomsila emaganadlheni iinkunzi eembili yakombawo iyanga ithaphudaka kanti ihlaba kezemzini umarhubalala nomlambo
sama_nbl_18h19may2024_0042.wav,6.8,N,bathi kwangazokusa kwabhorholo nangathana akukenzeki ini na 
sama_nbl_18h19may2024_0043.wav,6.1,N,ubaba usocebo mhlalukwana mbala usomangamani 
sama_nbl_18h19may2024_0044.wav,5.9,N,[zero eight six zero zero zero three two]
sama_nbl_18h21aug2021_0001.wav,7.4,N,ingenwe nabafundi abanengi amanye amaziko wefundo ephakemeko nabatjhotjhozeli bamalungelo wobuntu wabantu bengubo
sama_nbl_18h21aug2021_0002.wav,7,N,umkgoro uzwakalise ukutshwenyeka ngokuthi iindaba zokususwa kwakhe esikhundleni uzizwe ngeembikiindaba nangomtato
sama_nbl_18h21aug2021_0003.wav,9.8,N,badliswe khona itjhefu yamakhondlo nabafikako kuzwakala bona batjelwe ukuthi unina weminyaka ematjhumi amathathu nethoba ubudala bekaye esitolo eseduze
sama_nbl_18h21aug2021_0004.wav,6.5,N,ngyalotjhisa eendabeni ze awa lesithandathu kukwekwez f_m ezifundwa nguthembisile wakwamnisi
sama_nbl_18h21aug2021_0005.wav,5.6,N,amapholisa athi afumane itjhefu yamakhondlo ngaphandle kwekumba yomsanyana lo 
sama_nbl_18h21aug2021_0006.wav,7.7,N,indaba enginiphathele yona le inemininingwana elumelako ngibawa boke labo abaneenhliziyo ezizwela msinya bona bayelele
sama_nbl_18h21aug2021_0007.wav,5.7,N,indaba ekhamba phambili ngethi ithukile ngokubulawa komunye wabafundi bayo iyunivesithi ye [forthem]
sama_nbl_18h21aug2021_0009.wav,5.6,N,ksasa ekuseni ngizabe ngila sikhamba kamnandi ngezamazayoni 
sama_nbl_18h21aug2021_0010.wav,5.2,N,ithukile ngokubulawa komunye wabafundi bayo iyunivesithi ye [forthem]
sama_nbl_18h21aug2021_0011.wav,5.2,N,qubula ha kwathi ngkhulume ithi khuluma moya
sama_nbl_18h21aug2021_0012.wav,8.3,N,uyokvela ngomvulo ekhotho isekela lomphathi weyunivesithi lo usakhela buhlong uthi kubathuse khulu ukubulawa kwakadade lo
sama_nbl_18h21aug2021_0013.wav,5.8,N,eh vele sikutjhiya ezandleni zakhe ezifuthumeleko lizakusongwa ilanga ngunelza 
sama_nbl_18h21aug2021_0014.wav,5.2,N,imisa ihlelo ungasali ya ungathomi usale ubambelele
sama_nbl_18h21aug2021_0017.wav,6,N,bakwazi ukuthi basphakele  iindaba zephasi zesimbi yesithandathu umindlo [love] uyakdudula ngemva kwalokho
sama_nbl_18h21aug2021_0026.wav,5.5,N,athi besizo elirhabako babizwe eendaweni yesehlakalo la kuthiwa abantwana 
sama_nbl_18h21aug2021_0027.wav,5,N,kuwekwezi f_m kukhanya indaba ekhamba phambili ngalesi skhathi ngethi
sama_nbl_18h21aug2021_0029.wav,5,N,uthe nakafika besizo elirhabako bamfumana asaphila kodwana aseenhlungwini
sama_nbl_18h21aug2021_0030.wav,6.7,N,[nine two twelve] nakanjani mina nawe mlaleli wekwekwezi f_m asisikimise ihlelo ksile
sama_nbl_18h21aug2021_0031.wav,6.9,N,safunyanwa esakeni emgodleni ongaphandle komuzi othileko e [quitny east london]
sama_nbl_18h21aug2021_0032.wav,8.7,N,amapholisa athome ukuphenye ngemva kokubhubha kwabentwana abathathu ebahlongakele ebholotha [village] eqwaqwa e [free state]
sama_nbl_18h21aug2021_0033.wav,7.6,N,ikomiti ye a_n_c yeskhatshana e [north west] incancabeze kundunakulu wesfunda u [job] mukgoro ngalokhu ekuhlathulule
sama_nbl_18h23apr2022_0002.wav,6,N,uphumile ujudasi nagade kumdlali ohlakaniphileko bekufanele ayiphakamise imece
sama_nbl_18h23apr2022_0006.wav,5.7,N,thina ke sila ekuseni mlaleli wekwekwezi f_m ngesimbi yesihlanu siyakuvusa
sama_nbl_18h23apr2022_0009.wav,4.7,N,bha ngephimbo laka [january] ndala sengabuya nezinye ngesimbi yekhomba
sama_nbl_18h23apr2022_0013.wav,5.9,N,kuthokoza mina ya ihlelo zitheziwe mlaleli wekwekwezi f_m 
sama_nbl_18h23apr2022_0017.wav,6.8,N,ya ngyawubona umdlalo uyaraga le e [stelenbosch] ya I [kaizer chiefs] nayo lapha ke I [stelenbosch]
sama_nbl_18h23apr2022_0021.wav,6.6,N,vusi vusi mabizwa asabele umabizwa nguye otjhayela ihlelo ungasabi
sama_nbl_18h23apr2022_0022.wav,5.3,N,[bye byes] haa imini iyarurwa emoyeni
sama_nbl_18h23apr2022_0023.wav,6.5,N,nawufika kwenu kufanele ugijime kungasi malanga woke gamela namhlanje kphela
sama_nbl_18h23jan2022_0001.wav,7.2,N,f_m ze awa lesithandathu ezifundwa ngunokthula mtshweni ihlangano ye a_n_c ithi iyokuthomisa 
sama_nbl_18h23jan2022_0004.wav,4.8,N,uramaphosa ubawe ukuthi kuvikelwe amatjhuguluko alethwe yi [democracy]
sama_nbl_18h23jan2022_0006.wav,8.3,N,isqhema esikhethekileko samalunga alawulako esokuqalana nomphumela neemphakamiso ezokuvela embikweni kakomitjhini kazondo ngamalunga wayo
sama_nbl_18h23jan2022_0008.wav,9.5,N,isewula afrika izokuhlala yakha batjho urhulumende we ghana uthi utjela ihlangano ephethe ibhole erarhwako eghana bona akheniqalele umbanduli lo
sama_nbl_18h23jan2022_0009.wav,17.2,N,bazasitjela nokuthi ama [proteas] araga njani e [cape town] bakwethu nisaleni kuhle sihlangana godu iveke ezako lami ibizo ngusilo nyathu ngumbuzana umadzela siya epitori madzela marangrang eendabeni zephasi 
sama_nbl_18h23jan2022_0010.wav,8,N,isiquntwesi simenyezelwe ngumengameli we a_n_c u [cyril] ramaphosa nakphela umhlangano weligutla obanjwe amalanga amabili ngethungelelwano lemoyeni
sama_nbl_18h24jun2022_0001.wav,5,N,bese sakha umkhanyo ukuthi nakphela lapho usabuyela umma u [ria] ekhotho namtjhana njani
sama_nbl_18h24jun2022_0002.wav,6,N,kwathathwa ama awa ambalwa ukuthi amalunga wepalamende lawo asuswe ngamunye ngamunye
sama_nbl_18h24jun2022_0003.wav,7,N,amalunga wabogadi bepalamende avule icala elifanako lokubethwa amalunga wepalamende we eff
sama_nbl_18h24jun2022_0004.wav,6.4,N,ikhuliswa indaba yokuthi buthule namabhonasi kwamafemu enze
sama_nbl_18h24jun2022_0005.wav,5.5,N,bawakhwatjhalaza kilokhu kuthiwa sisenzo esenziwa bogadi
sama_nbl_18h24jun2022_0006.wav,7.8,N,umrholi wehlangano yesifundeni u [france rogers] uthi ziinkula ezine ezibethe emzini wekhansela elilunga lehlanganwabo u [pearl] msomi
sama_nbl_18h24jun2022_0007.wav,8.5,N,u [speaker] sele akhethe ikomiti elzokuphenya indaba le umbiko walo sele udluliselwe ekomitini i[power and privileges commitee]
sama_nbl_18h24jun2022_0008.wav,9.1,N,lokha nababakhipha ngaphakathi kwepalamende ihlangano ye e_f_f ithi amalungayo akhitjhwa ngetjhova epalamende ngelanga umengameli
sama_nbl_18h24jun2022_0010.wav,12.3,N,esthoma ngazo namhlanje ngilezi ezithi ipalamende iyokuthoma iphenyo elizijameleko lokhu kuza ngemva kuthi amalunga wehlangano ye  [economic freedom fighters] epalamende asola abogadi bepalamende nokubakhwatjhalaza
sama_nbl_18h24jun2022_0011.wav,6.5,N,[akuthuthuki akukho la siya khona big joe solo sigide ndawonye kungasikdala big joe]
sama_nbl_18h24jun2022_0012.wav,6,N,kungesikhathesi I e_f_f ithi bahlukunyezwa ngaso ngokomseme abamalunga wabo
sama_nbl_18h24jun2022_0014.wav,6.8,N,isikhathesi nasoke mlaleli siphelela la kwanamhlanje akube yipelaveke emnandi seskbona ngomvulo
sama_nbl_18h24jun2022_0015.wav,6.1,N,kodwa i e_f_f ithi ukuvulwa komlandu wokubethwa bogadi bepalamende ofanako
sama_nbl_18h24jun2022_0016.wav,6.8,N,lapha bekethula khona ikulumo yokuvowudelwa kwesabelo seemali somnyangwakhe bathi ke amalunga wabo abomma
sama_nbl_18h24jun2022_0018.wav,5.9,N,[yokuthi bagcwalise amaphokethe abo big joe enough is enough big joe]
sama_nbl_18h24jun2022_0024.wav,9,N,ngaphezu kwalokho okhulumela ipalamende umuloto mutapo uthi u [spaeker] wepalamende sele akhethe isazimthetho bona senze iphenyo elizijameleko
sama_nbl_18h24jun2022_0026.wav,8,N,sokvumela amagatja angakakhuphi amavowudu womphumela wekhetho elibanjwa ekuvuleni ukuthi abe yingcenye yekhetho yokukhetha uburholi
sama_nbl_18h24jun2022_0027.wav,9.5,N,lo bekumdosiswano epalamende mhlana zilithoba enyangeni ka [june] umengameli u [cyril] ramaphosa nakazokwethula ikulumo yesabelomali somnyangwakhe
sama_nbl_18h24jun2022_0028.wav,6.5,N,[kohlala kunje big joe as long sinabantu abazicabangela bona]
sama_nbl_18h24jun2022_0029.wav,10,N,umkhulumeli we eskom usipho matjantshi uthi abakghoni ukubhadela iinkolodo zabo bahlala babawa umbuso ngalokho angeze bakghona ukunikela abasebenzi imali abayifunako
sama_nbl_18h24jun2022_0030.wav,4.9,N,[bekukhulunyiswa indaba yokuthi bothola amabonus wama half  a million ekutheni benzeni]
sama_nbl_18h24jun2022_0032.wav,6.8,N,eskom inikela umtlolo wokukhandela ijima elingakavikeleki lokutjhagala elingenelwe basebenzi bayo
sama_nbl_18h24jun2022_0034.wav,12.2,N,siyathokoza joe entambama namhlanjesi esiziphetheko ngilezi zephenyo eliyokusungulwa ipalamende ngendaba yamalunga we e_f_f alila ngokuthi azangkhe aphathwa kuhle lokha nakakhitjhwa phakathi kwendlu yesibethamthetho
sama_nbl_18h24jun2022_0035.wav,7,N,nala aye a [server] khona lemnyaka le abayibalayo ukuthi mele useve iskhathi esingaka 
sama_nbl_18h24jun2022_0036.wav,7,N,[bonke labantu abasekela udanny jordan angisabi ukukusho loko big joe]
sama_nbl_18h24jun2022_0037.wav,8.2,N,nokobana beyivele khotho indoda esolwa ngokubetha nangokukhomba ngesgidi umsana wemnyaka elitjhumi nesithandathu e [groblasdal] lapha esifundeni selimpopo
sama_nbl_18h24jun2022_0038.wav,10.9,N,ngezihlangana nezinye esiziphetheko kodwa ngaphambi kokuthi sirage sitjhinge phambili namnisi ngyathokoza sbusiso ikwekwezi f_m kukhanya bha indaba ekhamba phambili ngalesi skhathi ngethi
sama_nbl_18h24jun2022_0039.wav,6.4,N,izolo komiti ephetheko beyibambe ikhonfrensi ekhethekileko yokubonisana ngokuthi iragele phambili njani ikhonfrensi le
sama_nbl_18h30may2021_0001.wav,7.6,N,ehlelweni labo emoyeni zizwakale ngephimbo lakalindiwe mahlangu
sama_nbl_18h30may2021_0003.wav,6.2,N,evekeni edlulileko umnyango wezefundo esifundeni uthi abafundi abalikhulu namasumi abunane
sama_nbl_18h30may2021_0005.wav,6.8,N,sokuqinteliswa kwegezi namkha sesibili nange kuragela phambili ukuphuka kwemitjhinayo
sama_nbl_18h30may2021_0006.wav,5.6,N,kanti ke iyokukhupha izaziso nange kuba namatjhuguluko enzekako
sama_nbl_18h30may2021_0007.wav,9.6,N,umkhulumeli womnyango u [jeofrey vander merwe] uthi ukutheleleka lokhu kube nomphumela omumbi ehlelweni lokufunda nokufundisa
sama_nbl_18h30may2021_0008.wav,7.1,N,ezilama lezi nge awa lobunane njengombana nge awa lekhomba silindele ikulumo kamengameli
sama_nbl_18h30may2021_0009.wav,7,N,sivumile njenge [department] ukuba izikolo kufuneka zivule kodwa asithi zivulwa zonke izikolo
sama_nbl_18h30may2021_0010.wav,5,N,bayokuthoma ufunda ngokujayelekileko kuthoma ngomhlaka [twenty six july]
sama_nbl_18h30may2021_0011.wav,5.4,N,kubangele ivalo lokungenzeka kokwehla kwengogwana le ihlandla lesithathu
sama_nbl_18h30may2021_0012.wav,5.7,N,asincancabeze kileyondawo aksikulumo ebesinqophe kiyo kanti ke usomkhandlu weze
sama_nbl_18h30may2021_0013.wav,5.7,N,lokho kungenzeka hlangana kwe awa elihlanu ntambama ne awa lesumi ebsuku
sama_nbl_18h30may2021_0018.wav,7.7,N,abotitjhere abamasumi amathathu nambili nabasebenzi amasumi amabili nambili batheleleke ngomabhubhisa lo
sama_nbl_18h30may2021_0019.wav,9.8,N,kokuphendula kwenarha le ku [covid nineteen] ikulumakhe ilandela imhlangano ebanjwe emalangeni adluleleko womkhandlu oluleka nge [covid nineteen]
sama_nbl_18h30may2021_0020.wav,6.7,N,ikwekwezi f_m kukhanya bha indaba ngeze awa lesithandathu
sama_nbl_18h30may2021_0022.wav,7.6,N,umongameli u [cyril] ramaphosa uyokhuluma nestjhaba namhlanje nge awa lekhomba entambama nje
sama_nbl_18h30may2021_0025.wav,7.5,N,njengombana ihlelo layo lingaphasi kwegandeleleko kokungenzeka kokuqinteliswa kwegezi namhlanje 
sama_nbl_18h30may2021_0026.wav,6.5,N,nekhabinedi inarha le ibike ukukhuphuka kokuthelelka kwabantu nge [covid nineteen]
sama_nbl_18h30may2021_0027.wav,7.4,N,imerafong nakumasipala wemogale [city] kanti ke umphathi we [randwater] u [eddie] siko
sama_nbl_18h30sep2021_0001.wav,5.1,N,ngendlela umphakathi ulila ngakhona ngithokoze mrhatjho
sama_nbl_18h30sep2021_0002.wav,10.4,N,mine imizuzu ngemva kwesimbi yesithandathu angasale sele ngizibamba la iindaba ebezizwakala emoyeni kukwekwezi f_m kukhanya
sama_nbl_18h30sep2021_0003.wav,4.8,N,[freedom fighters] khensani ukhona ngakwamaspala wena ubona 
sama_nbl_18h30sep2021_0005.wav,7.3,N,bengeze akghona ungakhambeli ijima lehlangano ye i_f_p lokuhlonywa komtlolo yeenthembiso zekhetho
sama_nbl_18h30sep2021_0006.wav,5,N,la ikhuluma khona nabajameli abahlukahlukeneko beenhlangano zepolotiki
sama_nbl_18h30sep2021_0007.wav,7.3,N,siqale yoke i [service delivery] kodwana sithe nasithi siyahlola sabona ukuthi iindlelezi ngathi ngathi ngizo ezmiraro khulu
sama_nbl_18h30sep2021_0008.wav,9.1,N,nasiragela phambili sifumana iindaba ezithi umengameli u [cyril] ramaphosa uyokhuluma nesitjhaba namhlanjesi ebsuku ngesimbi yobunane 
sama_nbl_18h30sep2021_0009.wav,6,N,ekugunovemba abomasipala abanengi basadosa emhlweni ngeendaba ezimayelana
sama_nbl_18h30sep2021_0010.wav,12.6,N,emahlelweni wezokuthintana nakumabonwakude inarha le izilungiselela ukuya emakhethweni waborhulumende bemakhaya ayokubanjwa ngomhlaka [one] kusinyikhaba
sama_nbl_18h30sep2021_0013.wav,5.2,N,kwenzekani ihlangano ephetheko ihluleka nazizaphi uthini
sama_nbl_18h30sep2021_0017.wav,4.6,N,emakhethweni waborhulumende bemakhaya womnyaka lo ihlangano le
sama_nbl_18h30sep2021_0022.wav,10.8,N,abantu abatjha abakhambele ijima lokuhlonywa komtlolo weenthembiso zekhetho ze i_f_p e [durban] esifundeni sakwazulu natal namhlanje ntambama babawa ihlangano le ukuthi
sama_nbl_18h30sep2021_0024.wav,5.2,N,ikhuluma ngokurarulula iindaba ezimayelana nemiraro le
sama_nbl_18h30sep2021_0025.wav,7.3,N,phathi ngayo indaba esikhuluma ngayo ngeenlilo ezikhona bathini ngomaspala bakhona ngaphakathi kukhansela
sama_nbl_18h30sep2021_0026.wav,5.5,N,siraga nazo iindaba eziphathelene nezenzelo ezitlhayela khulu lapha
sama_nbl_18h30sep2021_0027.wav,11.5,N,ngengogwana le izinga lokuthelelekwa kwabantu ngengogwana lehle nge [five percent] nekuthathwa njengengaphasi kwelawulo urhatjheka kwayo mhlapha nje
sama_nbl_18h30sep2021_0029.wav,4.9,N,ihlelo leendaba ezinabileko kukwekwezi f_m sikhuluma nje
sama_nbl_18h30sep2021_0032.wav,8.8,N,nokuletha kweensiza zomphakathi hlangana kwabomasipala kubalwa nomaspala we elias motswaledi onzinze esifundeni selimpopo
sama_nbl_18h30sep2021_0033.wav,7.6,N,esifundeni sakwazulu natal abantu abatjhaba bathi babeke ithemba labo ehlanganweni ye ifp
sama_nbl_18h30sep2021_0034.wav,8.4,N,ikulumo kamengameli uramaphosa iyokurhatjha bunqopha ematjhaneleni we s_a_b_c nekufaka hlangana nemirhatjho
sama_nbl_18h30sep2021_0035.wav,7.4,N,ukulungiswa kweendlela igezi nomraro wamanzi kumiraro ezabe kukhulunywa ngayo
sama_nbl_18h30sep2021_0037.wav,7.9,N,abajameli umasipala nekulihlelo elithome ngo [half past five] liyokuragela phambili bekubethe isimbi yekhomba namhlanje ntambama
sama_nbl_18h30sep2021_0038.wav,5.2,N,kwamaspala we elias motswaledi samukela ukhensani mhlanga we [economic]
sama_nbl_18h30sep2021_0039.wav,5,N,lokhu kuza njengoba liragela phambili nokwehla izinga lokutheleleka kwabantu
sama_nbl_18h30sep2021_0040.wav,4.9,N,mayelana nokuphendula kwenarha le engogwaneni esahlele iphasi loke i [corona]
sama_nbl_18h30sep2021_0041.wav,5.5,N,ibabekele phambili nange ingathumba amakhetho kumasipala wethekwini 
sama_nbl_18h30sep2021_0042.wav,5.4,N,bha ngephimbo laka [january] ndala okowanje asthule sithi du sibuyele kubongi 
sama_nbl_19h03dec2023_0002.wav,6.8,N,[three eight] ihlelo lethi liphelela lapha kwanamhlanjesi ihlelo sithini
sama_nbl_19h03dec2023_0003.wav,5.9,N,umnyango wefundo sekelo ubawe iimphakathi ukuthi igade iinkolo ngesikhathi samaholideyi
sama_nbl_19h03dec2023_0004.wav,5.5,N,yewutjhinge lapha eenkundleni zekwekwezi f_m uyokuzuma i [podcast]
sama_nbl_19h03dec2023_0005.wav,6.4,N,indaba ekhamba phambili ngethi umnyango wefundo sekelo ubawe iimphakathi ukuthi igade iinkolo ngesikhathi samaholideyi
sama_nbl_19h03dec2023_0006.wav,6.5,N,kileli uqale elithi sithini isindebele abekbe yiveke ezako
sama_nbl_19h03dec2023_0007.wav,5.4,N,[info at ikwekwezi f_m dot c_o dot z_a] ihlelo nalikuphundileko 
sama_nbl_19h03dec2023_0008.wav,10.1,N,ukwenzela ukuthi zingoniwa umnyango lo uhlabe ngamagama abkhali ukoniwa kweenkolo wathi umonakalo ubangelwa kutjhiswa kwazo nokwetjiwa kwepahlazo
sama_nbl_19h03dec2023_0009.wav,7.1,N,isindebele iveke ezakoke ngalesosikhathi ke sizabe sesiqale nabo bakwahlumbana 
sama_nbl_19h03dec2023_0011.wav,4.8,N,ibandleli lithi lifuna uqinisekise ukuthi akuminyani emkhawuleni yenarha
sama_nbl_19h03dec2023_0013.wav,5.1,N,kanti lokhu kwenze ukuthi kube lula kumasewula afrika afuna ama [visa] wa [online]
sama_nbl_19h03dec2023_0014.wav,8.2,N,umnyangwakhe uthi uqinise ukuzinikela kwawo ethuthukiseni izinga levakatjho bukela phakathi kweenarha eembilezi
sama_nbl_19h03dec2023_0016.wav,10.5,N,kanti ibandla elilawula emikhawulweni yenarha I [boarder management authority] ithi ilindele ukuthi sikhuphuke isibalo sabantu nepahla engena enarheni le ngesikhathi samaholideyi
sama_nbl_19h03dec2023_0017.wav,4.9,N,ekubingwe ngalo ukusekela isithunzi sabo amalungelwabo nepilwabo
sama_nbl_19h03dec2023_0018.wav,6.7,N,langaphandle kodwana njengendaweni ezinengi zephasi abantu abakhubazekileko baqalane nemiraro ehlukeneko
sama_nbl_19h03dec2023_0020.wav,7.7,N,ulapha ke eh ongakwadlawulale angakhe abuze ngobuduze inomboro ithi [zero seven five six zero four seven]
sama_nbl_19h03dec2023_0023.wav,6.7,N,lokhu kwenzeka njengombana namhlanje bekulilanga lehlangano yeentjhaba ezibumbeneko labantu abakhubazekileko
sama_nbl_19h03dec2023_0024.wav,14.9,N,[in order avoid any unnecesary delays at the force of entry] umkhandlu ojamele abantu abakhubazekileko uthi akukafaneli enziwe kanye kwaphela amahlelo wokuthuthukise ilwazi ngezinto abantu abakhubazekileko abaqalana nazo
sama_nbl_19h03dec2023_0026.wav,5.4,N,[one one six four six three seven] enye ithi [zero double six]
sama_nbl_19h03dec2023_0027.wav,6.3,N,yewusithumelele nawe iimemezelo zakho kukwekwezi f_m uthi nawuthumela ngeposomoya
sama_nbl_19h03dec2023_0028.wav,6.9,N,nawungena ngaku kwekwezi f_m [podcast] uzume ihlelo ongathanda ukulalela nalikuphundileko
sama_nbl_19h03dec2023_0029.wav,5.1,N,kwekwezi f_m kukhanya bha indaba ekhamba phambili ngalesi skhathi ngethi
sama_nbl_19h03dec2023_0030.wav,6.4,N,umnyango wefundosekelo ubawe iimphakathi ukuthi ikhuphule izinga lokugada iinkolo zawo ngesikhathi samaholideyi
sama_nbl_19h03dec2023_0031.wav,5.7,N,kunomphumela omumbi ehlelweni lawo lokuvuselela iinkolo ngemva kokusahlela kwe [covid nineteen]
sama_nbl_19h03dec2023_0032.wav,4.9,N,ngokutlikitla isivumelwano setjhebiswano nomnyango wevakatjho bukela enarheni leya
sama_nbl_19h07sep2021_0001.wav,7,N,abajamelana nokusetjenziswa kwegezi ekhiqizwa ngamandla avuselelwako bathi
sama_nbl_19h07sep2021_0003.wav,6.1,N,ekampaneni ethize nowakhe waba mphathi omkhulu kwa eskom nosomabhizinisi
sama_nbl_19h07sep2021_0004.wav,4.7,N,kukwewkezi f_m kukhanya bha ngephimbo laka [january] ndala
